file,function,has_return_annotation,is_dunder,is_public
game/simulation/components/component.py,Component._instantiate_abilities,false,false,false
game/simulation/components/component.py,Component.update,false,false,true
game/simulation/components/component.py,Component.is_operational,false,false,true
game/simulation/components/component.py,Component.can_afford_activation,false,false,true
game/simulation/components/component.py,Component.consume_activation,false,false,true
game/simulation/components/component.py,Component.try_activate,false,false,true
game/simulation/components/component.py,Component.reset_hp,false,false,true
game/simulation/components/component.py,Component.get_resource_cost,false,false,true
game/simulation/components/component.py,Component.add_modifier,false,false,true
game/simulation/components/component.py,Component.remove_modifier,false,false,true
game/simulation/components/component.py,Component.get_modifier,false,false,true
game/simulation/components/component.py,Component.get_all_modifier_effects,false,false,true
game/simulation/components/component.py,Component.get_modifier_stat_summary,false,false,true
game/simulation/components/component.py,Component.recalculate_stats,false,false,true
game/simulation/components/component.py,Component.clone,false,false,true
game/simulation/components/component_constants.py,Modifier.create_modifier,false,false,true
game/simulation/components/component_constants.py,Modifier.evaluate_effects,false,false,true
game/simulation/components/component_loader.py,reset_component_caches,false,false,true
game/simulation/components/component_loader.py,load_components,false,false,true
game/simulation/components/component_loader.py,load_modifiers,false,false,true
game/simulation/components/component_loader.py,create_component,false,false,true
game/simulation/components/component_loader.py,get_all_components,false,false,true
game/simulation/components/component_stats_calculator.py,ComponentStatsCalculator.evaluate_recursive,false,false,true
game/simulation/components/modifiers.py,_apply_effect_to_dict,false,false,false
game/simulation/components/modifiers.py,apply_modifier_effects,false,false,true
game/simulation/components/modifiers.py,get_default_stat_multipliers,false,false,true
game/simulation/components/modifiers.py,calculate_stat_multipliers,false,false,true
game/simulation/designs.py,create_brick,false,false,true
game/simulation/designs.py,create_interceptor,false,false,true
game/simulation/entities/ability_aggregator.py,calculate_ability_totals,false,false,true
game/simulation/entities/ability_aggregator.py,get_ability_total,false,false,true
game/simulation/entities/projectile.py,Projectile.update,false,false,true
game/simulation/entities/projectile.py,Projectile._update_guidance,false,false,false
game/simulation/entities/projectile.py,Projectile.take_damage,false,false,true
game/simulation/entities/ship.py,Ship.component_manager,false,false,true
game/simulation/entities/ship.py,Ship.combat_manager,false,false,true
game/simulation/entities/ship.py,Ship.combat_engine,false,false,true
game/simulation/entities/ship.py,Ship.cached_summary,false,false,true
game/simulation/entities/ship_combat_engine.py,ShipCombatEngine.calculate_firing_solution,false,false,true
game/simulation/entities/ship_loader.py,get_or_create_validator,false,false,true
game/simulation/entities/ship_stats.py,ShipStatsCalculator._get_or_resolve_planetary_ids,false,false,false
game/simulation/projectile_manager.py,ProjectileManager.add_projectile,false,false,true
game/simulation/projectile_manager.py,ProjectileManager.clear,false,false,true
game/simulation/services/registry_loader.py,find_file,false,false,true
game/simulation/systems/battle_engine.py,BattleLogger.start_session,false,false,true
game/simulation/systems/battle_engine.py,BattleLogger.log,false,false,true
game/simulation/systems/battle_engine.py,BattleLogger.close,false,false,true
game/simulation/systems/resource_manager.py,ResourceState.add,false,false,true
game/simulation/systems/resource_manager.py,ResourceState.set_max,false,false,true
game/simulation/systems/resource_manager.py,ResourceState.update,false,false,true
game/simulation/systems/resource_manager.py,ResourceRegistry.register_storage,false,false,true
game/simulation/systems/resource_manager.py,ResourceRegistry.register_generation,false,false,true
game/simulation/systems/resource_manager.py,ResourceRegistry.reset_stats,false,false,true
game/simulation/systems/resource_manager.py,ResourceRegistry.update,false,false,true
game/simulation/systems/resource_manager.py,ResourceRegistry.set_value,false,false,true
game/simulation/systems/resource_manager.py,ResourceRegistry.modify_value,false,false,true
game/strategy/adapters/simulation_adapter.py,SimulationBattleResolver._build_spec,false,false,false
game/strategy/combat/spec_compiler.py,_build_strategy_post_battle_hook,false,false,false
game/strategy/combat/spec_compiler.py,_hook,false,false,false
game/strategy/data/empire.py,Empire.add_colony,false,false,true
game/strategy/data/empire.py,Empire.add_fleet,false,false,true
game/strategy/data/empire.py,Empire.remove_fleet,false,false,true
game/strategy/data/galaxy.py,StarSystem.primary_star,false,false,true
game/strategy/data/galaxy.py,StarSystem.add_warp_point,false,false,true
game/strategy/data/galaxy.py,Galaxy.add_system,false,false,true
game/strategy/data/galaxy_warp_generator.py,GalaxyWarpGenerator.find,false,false,true
game/strategy/data/galaxy_warp_generator.py,GalaxyWarpGenerator.union,false,false,true
game/strategy/data/pathfinding.py,find_hybrid_path,false,false,true
game/strategy/data/pathfinding.py,project_fleet_path,false,false,true
game/strategy/data/planet.py,Planet.add_production,false,false,true
game/strategy/data/planet_gen.py,PlanetGenerator._generate_surface_flags,false,false,false
game/strategy/data/race_point_budget.py,RacePointBudget._iter_paid_aptitudes,false,false,false
game/strategy/data/stars.py,StarGenerator._generate_spectrum,false,false,false
game/strategy/data/stars.py,StarGenerator.intensity_at,false,false,true
game/strategy/data/stars.py,StarGenerator.jitter,false,false,true
game/strategy/data/stars.py,StarGenerator.generate_system_stars,false,false,true
game/strategy/data/stars.py,StarGenerator.generate_from_blueprint,false,false,true
game/strategy/data/stars.py,StarGenerator._generate_random_stars,false,false,false
game/strategy/data/stars.py,StarGenerator._generate_mass_constrained,false,false,false
game/strategy/engine/atmosphere_engine.py,AtmosphereEngine._extract_atmo_modifier,false,false,false
game/strategy/engine/command_handlers.py,BaseCommandHandler._resolve_fleet_required,false,false,false
game/strategy/engine/command_handlers.py,BaseCommandHandler._resolve_planet_optional,false,false,false
game/strategy/engine/command_handlers.py,BaseCommandHandler._resolve_build_entity,false,false,false
game/strategy/engine/command_handlers.py,BaseCommandHandler._build_colonize_target,false,false,false
game/strategy/engine/conflict_resolution_engine.py,ConflictResolutionEngine._resolve_conflicts,false,false,false
game/strategy/engine/conflict_resolution_engine.py,ConflictResolutionEngine._resolve_combat_at_hex,false,false,false
game/strategy/engine/conflict_resolution_engine.py,ConflictResolutionEngine._rng_resolve_empty_fleets,false,false,false
game/strategy/engine/conflict_resolution_engine.py,ConflictResolutionEngine._lookup_environmental_effects,false,false,false
game/strategy/engine/game_session.py,GameSession._create_event_handler,false,false,false
game/strategy/engine/game_session.py,GameSession.handler,false,false,true
game/strategy/engine/game_session.py,GameSession._get_fleet_by_id,false,false,false
game/strategy/engine/game_session.py,GameSession._get_planet_by_id,false,false,false
game/strategy/engine/harvesting_engine.py,get_harvester_info,false,false,true
game/strategy/engine/harvesting_engine.py,get_harvester_from_registry,false,false,true
game/strategy/engine/harvesting_engine.py,HarvestingEngine._get_staging_info,false,false,false
game/strategy/engine/harvesting_engine.py,HarvestingEngine._get_storage_info,false,false,false
game/strategy/engine/harvesting_engine.py,HarvestingEngine._get_storage_from_registry,false,false,false
game/strategy/engine/planet_action_engine.py,PlanetActionEngine._resolve_component_key,false,false,false
game/strategy/engine/planet_action_engine.py,PlanetActionEngine._find_target_facility,false,false,false
game/strategy/engine/quality_engine.py,QualityEngine._extract_quality_improvement,false,false,false
game/strategy/engine/superweapon_order_processor.py,SuperweaponOrderProcessor._check_blocking_stabilizer,false,false,false
game/strategy/engine/superweapon_order_processor.py,SuperweaponOrderProcessor._get_reference_planet,false,false,false
game/strategy/engine/turn_engine.py,_NullBattleResolver.resolve_battle,false,false,true
game/strategy/engine/turn_engine.py,TurnEngine._time_phase,false,false,false
game/strategy/engine/water_engine.py,WaterEngine._extract_water_modifier,false,false,false
game/strategy/facade/strategy_session_facade.py,StrategySessionFacade._get_fleet_by_id,false,false,false
game/strategy/facade/strategy_session_facade.py,StrategySessionFacade._get_empire_by_id,false,false,false
game/strategy/facade/strategy_session_facade.py,StrategySessionFacade._get_planet_by_id,false,false,false
game/strategy/facade/strategy_session_facade.py,StrategySessionFacade._resolve_economy_config,false,false,false
game/strategy/services/cargo_transfer_service.py,CargoTransferService._label,false,false,false
game/strategy/services/combat_modifier_collector.py,_find_reference_planet,false,false,false
game/strategy/services/combat_modifier_collector.py,_find_empire,false,false,false
game/strategy/validation/colonize_validator.py,ColonizeValidator._validate_drop_pod_availability,false,false,false
game/ui/assets/ship_theme_manager.py,ShipThemeManager.clear,false,false,true
game/ui/assets/ship_theme_manager.py,ShipThemeManager.initialize,false,false,true
game/ui/assets/ship_theme_manager.py,ShipThemeManager._discover_theme,false,false,false
game/ui/assets/ship_theme_manager.py,ShipThemeManager.load_image,false,false,true
game/ui/assets/ship_theme_manager.py,ShipThemeManager._load_single_image,false,false,false
game/ui/assets/ship_theme_manager.py,ShipThemeManager.get_image_metrics,false,false,true
game/ui/assets/ship_theme_manager.py,ShipThemeManager.get_manual_scale,false,false,true
game/ui/assets/ship_theme_manager.py,ShipThemeManager._create_fallback_image,false,false,false
game/ui/assets/ship_theme_manager.py,ShipThemeManager.get_available_themes,false,false,true
game/ui/assets/ship_theme_manager.py,ShipThemeManager.get_portrait_image,false,false,true
game/ui/assets/ship_theme_manager.py,ShipThemeManager._load_portrait_image,false,false,false
game/ui/assets/ship_theme_manager.py,ShipThemeManager._ship_class_to_portrait_name,false,false,false
game/ui/panels/base_gallery.py,BaseGallery._create_content,false,false,false
game/ui/panels/base_gallery.py,BaseGallery._populate_gallery,false,false,false
game/ui/panels/base_gallery.py,BaseGallery.on_asset_selected,false,false,true
game/ui/panels/base_gallery.py,BaseGallery.set_from_config,false,false,true
game/ui/panels/battle_panels.py,BattlePanel.draw,false,false,true
game/ui/panels/battle_panels.py,BattlePanel.handle_click,false,false,true
game/ui/panels/battle_panels.py,BattlePanel.draw_stat_bar,false,false,true
game/ui/panels/battle_panels.py,BattlePanel._get_ships,false,false,false
game/ui/panels/battle_panels.py,ShipStatsPanel._is_expanded,false,false,false
game/ui/panels/battle_panels.py,ShipStatsPanel._toggle_expanded,false,false,false
game/ui/panels/battle_panels.py,ShipStatsPanel.draw,false,false,true
game/ui/panels/battle_panels.py,ShipStatsPanel.draw_ship_entry,false,false,true
game/ui/panels/battle_panels.py,ShipStatsPanel.draw_ship_details,false,false,true
game/ui/panels/battle_panels.py,ShipStatsPanel.get_expanded_height,false,false,true
game/ui/panels/battle_panels.py,ShipStatsPanel.handle_click,false,false,true
game/ui/panels/battle_panels.py,SeekerMonitorPanel._is_seeker_expanded,false,false,false
game/ui/panels/battle_panels.py,SeekerMonitorPanel._toggle_seeker_expanded,false,false,false
game/ui/panels/battle_panels.py,SeekerMonitorPanel.add_seeker,false,false,true
game/ui/panels/battle_panels.py,SeekerMonitorPanel.clear_inactive,false,false,true
game/ui/panels/battle_panels.py,SeekerMonitorPanel.draw,false,false,true
game/ui/panels/battle_panels.py,SeekerMonitorPanel.draw_seeker_entry,false,false,true
game/ui/panels/battle_panels.py,SeekerMonitorPanel.draw_seeker_details,false,false,true
game/ui/panels/battle_panels.py,SeekerMonitorPanel.handle_click,false,false,true
game/ui/panels/battle_panels.py,BattleControlPanel.draw,false,false,true
game/ui/panels/battle_panels.py,BattleControlPanel.handle_click,false,false,true
game/ui/panels/build_queue_controller.py,BuildQueueController.load_designs_by_category,false,false,true
game/ui/panels/build_queue_controller.py,BuildQueueController.set_category,false,false,true
game/ui/panels/build_queue_controller.py,BuildQueueController.set_role,false,false,true
game/ui/panels/build_queue_controller.py,BuildQueueController.add_to_queue,false,false,true
game/ui/panels/build_queue_controller.py,BuildQueueController.on_planet_selected,false,false,true
game/ui/panels/build_queue_controller.py,BuildQueueController.refresh_design_report,false,false,true
game/ui/panels/builder_widgets.py,ModifierEditorPanel._get_modifiers,false,false,false
game/ui/panels/builder_widgets.py,ModifierEditorPanel.rebuild,false,false,true
game/ui/panels/builder_widgets.py,ModifierEditorPanel.set_panel_height,false,false,true
game/ui/panels/builder_widgets.py,ModifierEditorPanel.update,false,false,true
game/ui/panels/builder_widgets.py,ModifierEditorPanel.layout,false,false,true
game/ui/panels/builder_widgets.py,ModifierEditorPanel._clear_scroll_container,false,false,false
game/ui/panels/builder_widgets.py,ModifierEditorPanel._clear_all_rows,false,false,false
game/ui/panels/builder_widgets.py,ModifierEditorPanel._ensure_row,false,false,false
game/ui/panels/builder_widgets.py,ModifierEditorPanel._clear_extra_ui,false,false,false
game/ui/panels/builder_widgets.py,ModifierEditorPanel._on_row_change,false,false,false
game/ui/panels/builder_widgets.py,ModifierEditorPanel.handle_event,false,false,true
game/ui/panels/component_modifier_grid_panel.py,ComponentModifierGridPanel._on_selection_changed,false,false,false
game/ui/panels/component_modifier_grid_panel.py,ComponentModifierGridPanel._on_ship_updated,false,false,false
game/ui/panels/component_modifier_grid_panel.py,ComponentModifierGridPanel.update_component,false,false,true
game/ui/panels/component_modifier_grid_panel.py,ComponentModifierGridPanel.draw,false,false,true
game/ui/panels/component_modifier_grid_panel.py,ComponentModifierGridPanel.show,false,false,true
game/ui/panels/component_modifier_grid_panel.py,ComponentModifierGridPanel.hide,false,false,true
game/ui/panels/component_modifier_grid_panel.py,ComponentModifierGridPanel.kill,false,false,true
game/ui/panels/design_report_panel.py,DesignReportPanel.show_placeholder,false,false,true
game/ui/panels/design_report_panel.py,DesignReportPanel.update_design,false,false,true
game/ui/panels/design_report_panel.py,DesignReportPanel._update_portrait,false,false,false
game/ui/panels/design_report_panel.py,DesignReportPanel.kill,false,false,true
game/ui/panels/empire_treasury_panel.py,EmpireTreasuryPanel._build_ui,false,false,false
game/ui/panels/empire_treasury_panel.py,EmpireTreasuryPanel.refresh,false,false,true
game/ui/panels/modifier_impact_grid.py,ModifierImpactGrid.update,false,false,true
game/ui/panels/modifier_impact_grid.py,ModifierImpactGrid._build_ui,false,false,false
game/ui/panels/modifier_impact_grid.py,ModifierImpactGrid.draw,false,false,true
game/ui/panels/modifier_impact_grid.py,ModifierImpactGrid._clear_ui,false,false,false
game/ui/panels/modifier_impact_grid.py,ModifierImpactGrid.kill,false,false,true
game/ui/panels/modifier_impact_grid.py,ModifierImpactGrid.set_position,false,false,true
game/ui/panels/planet_report_panel.py,_net_cell_color,false,false,false
game/ui/panels/planet_report_panel.py,PlanetReportPanel.update_planet,false,false,true
game/ui/panels/planet_report_panel.py,PlanetReportPanel._update_portrait,false,false,false
game/ui/panels/planet_report_panel.py,PlanetReportPanel._update_graph,false,false,false
game/ui/panels/planet_report_panel.py,PlanetReportPanel._update_complexes_list,false,false,false
game/ui/panels/planet_report_panel.py,PlanetReportPanel.get_height_required,false,false,true
game/ui/panels/planet_report_panel.py,PlanetReportPanel.kill,false,false,true
game/ui/panels/race_aptitudes_panel.py,RaceAptitudesPanel._create_content,false,false,false
game/ui/panels/race_aptitudes_panel.py,RaceAptitudesPanel._set_aptitude_value,false,false,false
game/ui/panels/race_aptitudes_panel.py,RaceAptitudesPanel.update_config,false,false,true
game/ui/panels/race_aptitudes_panel.py,RaceAptitudesPanel.set_from_config,false,false,true
game/ui/panels/race_aptitudes_panel.py,RaceAptitudesPanel.update_labels,false,false,true
game/ui/panels/race_aptitudes_panel.py,RaceAptitudesPanel.update_budget_display,false,false,true
game/ui/panels/race_description_panel.py,RaceDescriptionPanel._create_content,false,false,false
game/ui/panels/race_description_panel.py,RaceDescriptionPanel.update_char_counts,false,false,true
game/ui/panels/race_description_panel.py,RaceDescriptionPanel.update_config,false,false,true
game/ui/panels/race_description_panel.py,RaceDescriptionPanel.set_from_config,false,false,true
game/ui/panels/race_identity_panel.py,RaceIdentityPanel._init_empty_refs,false,false,false
game/ui/panels/race_identity_panel.py,RaceIdentityPanel._create_content,false,false,false
game/ui/panels/race_identity_panel.py,RaceIdentityPanel._update_faction_if_not_overridden,false,false,false
game/ui/panels/race_identity_panel.py,RaceIdentityPanel.update_config,false,false,true
game/ui/panels/race_identity_panel.py,RaceIdentityPanel.set_from_config,false,false,true
game/ui/panels/race_identity_panel.py,RaceIdentityPanel._recreate_dropdown,false,false,false
game/ui/panels/race_identity_panel.py,RaceIdentityPanel.update_labels,false,false,true
game/ui/panels/race_summary_panel.py,RaceSummaryPanel._create_content,false,false,false
game/ui/panels/race_summary_panel.py,RaceSummaryPanel._create_column2_content,false,false,false
game/ui/panels/race_summary_panel.py,RaceSummaryPanel._create_column3_content,false,false,false
game/ui/panels/race_summary_panel.py,RaceSummaryPanel.refresh,false,false,true
game/ui/panels/race_summary_panel.py,RaceSummaryPanel._refresh_flag_preview,false,false,false
game/ui/panels/race_summary_panel.py,RaceSummaryPanel._refresh_portrait_preview,false,false,false
game/ui/panels/race_summary_panel.py,RaceSummaryPanel._refresh_ship_preview,false,false,false
game/ui/panels/race_theme_gallery.py,RaceThemeGallery._create_content,false,false,false
game/ui/panels/race_theme_gallery.py,RaceThemeGallery._populate_gallery,false,false,false
game/ui/panels/ship_detail_panel.py,ShipDetailPanel._show_placeholder,false,false,false
game/ui/panels/ship_detail_panel.py,ShipDetailPanel._clear_elements,false,false,false
game/ui/panels/ship_detail_panel.py,ShipDetailPanel.update_ship,false,false,true
game/ui/panels/ship_detail_panel.py,ShipDetailPanel._build_ship_display,false,false,false
game/ui/panels/ship_detail_panel.py,ShipDetailPanel.toggle_layer,false,false,true
game/ui/panels/ship_detail_panel.py,ShipDetailPanel.kill,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_stat_bar,false,false,true
game/ui/panels/ship_stats_renderer.py,get_component_status_display,false,false,true
game/ui/panels/ship_stats_renderer.py,get_hp_bar_color,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_ship_resources,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_weapon_entry,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_component_entry,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_ship_info_header,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_ship_vitals,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_ship_combat_stats,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_fleet_bonuses,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_ship_weapons,false,false,true
game/ui/panels/ship_stats_renderer.py,draw_ship_components,false,false,true
game/ui/panels/strategy_widgets.py,DataGraph.clear,false,false,true
game/ui/panels/strategy_widgets.py,SpectrumGraph.render,false,false,true
game/ui/panels/strategy_widgets.py,AtmosphereGraph.render,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreeItem.add_child,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreeItem.set_expanded,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreeItem.set_position,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreeItem.show,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreeItem.hide,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreeItem.kill,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreePanel.set_items,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreePanel.create_planet_nodes,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreePanel._get_empire_context,false,false,false
game/ui/panels/system_tree_panel.py,SystemTreePanel._add_system_effects,false,false,false
game/ui/panels/system_tree_panel.py,SystemTreePanel._add_sector_effects,false,false,false
game/ui/panels/system_tree_panel.py,SystemTreePanel._add_effects_group,false,false,false
game/ui/panels/system_tree_panel.py,SystemTreePanel.layout,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreePanel.process_item,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreePanel._hide_recursive,false,false,false
game/ui/panels/system_tree_panel.py,SystemTreePanel.process_event,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreePanel.on_click,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreePanel.set_selection_callback,false,false,true
game/ui/panels/system_tree_panel.py,SystemTreePanel.set_dimensions,false,false,true
